"Flag","Code","Climate","Est_ASMR","Est_SNR","GSM","Codetype","Native","Mult_life","P_Organism","Poison_Humans","Poison_Livestock","Poison_Wildlife","P_Descriptor","P_Mode","P_Toxin","P_Toxicity","P_Season","P_Parts","P_Comments","GBearSpring","GBearSummer","GBearFall","Cow_Forage","WeedStatus","Wetland_Ind","RedBlueList","SRank","ID"
0,"CAREINO","4","3","2","0","U","N",,,,,,,,,,,,,,,,,,,,,1897
0,"CAREINO1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1898
0,"CAREINO2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1899
0,"CAREINT","3","6","3","5","U","N",,,,,,,,,,,,,"1","1","0",,,"2",,,1900
0,"CAREKEL","0","6","3","5","U","N",,,,,,,,,,,,,,,,,,,,,1902
0,"CAREKRA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1903
0,"CARELAE","0","6","2","5","U","N",,,,,,,,,,,,,,,,,,"3",,,1905
0,"CARELAH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1904
0,"CARELAP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1906
0,"CARELAS","0","6","1","5","U","N",,,,,,,,,,,,,,,,,,"2",,,1907
0,"CARELAS1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1908
0,"CARELEN","3","6","0","5","U","N",,,,,,,,,,,,,,,,,,"3",,,1909
0,"CARELEO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1913
0,"CARELET","5","5","3","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1910
0,"CARELET1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1911
0,"CARELET2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1912
0,"CARELIM","0","6","1","5","U","N",,,,,,,,,,,,,"1","1","0",,,"2",,,1914
0,"CARELIV","0","6","2","5","U","N",,,,,,,,,,,,,,,,,,"2",,,1915
0,"CARELIV2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,604
0,"CARELOL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1916
0,"CARELON","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,8233
0,"CARELUZ","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1917
0,"CARELUZ1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1918
0,"CARELYN","4","6","0","5","U","N",,,,,,,,,,,,,"2","2","0",,,"2",,,1919
0,"CARELYN2","4","6","0","5","U","N",,,,,,,,,,,,,,,,,,,,,7562
0,"CAREMAG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1923
0,"CAREMAG1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1924
0,"CAREMAL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1920
0,"CAREMAO","2","5","3","0","U","N",,,,,,,,,,,,,"1","1","0",,,"3",,,1922
0,"CAREMAR","4","2","0","3","U","N",,,,,,,,,,,,,,,,,,,,,1921
0,"CAREMED","0","0","0","0","U","N",,,,,,,,,,,,,"1","1","0",,,"4",,,1925
0,"CAREMEM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1926
0,"CAREMER","0","4","3","3","U","N",,,,,,,,,,,,,,,,,,"4",,,1927
0,"CAREMIC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1928
0,"CAREMIC1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1929
0,"CAREMIO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1931
0,"CAREMIR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1930
0,"CARENAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1932
0,"CARENIA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7563
0,"CARENIG","1","4","1","1","U","N",,,,,,,,,,,,,,,,,,"3",,,1933
0,"CAREOBN","4","6","3","5","U","N",,,,,,,,,,,,,,,,,,"3",,,1934
0,"CAREOBT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1935
0,"CAREPAC","0","0","2","3","U","N",,,,,,,,,,,,,,,,,,"4",,,1936
0,"CAREPAL","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1937
0,"CAREPAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1938
0,"CAREPAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1939
0,"CAREPAU","0","6","1","5","U","N",,,,,,,,,,,,,"1","1","0",,,"2",,,1940
0,"CAREPAY","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1941
0,"CAREPEC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1942
0,"CAREPED","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1943
0,"CAREPEL","0","6","3","5","U","N",,,,,,,,,,,,,,,,,,"2",,,483
0,"CAREPER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1945
0,"CAREPET","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1944
0,"CAREPHA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1946
0,"CAREPLU","4","6","0","5","U","N",,,,,,,,,,,,,,,,,,"2",,,1947
0,"CAREPOD","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1948
0,"CAREPRC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1311
0,"CAREPRE","0","0","0","0","U","N",,,,,,,,,,,,,,,,"F",,"4",,,1949
0,"CAREPRR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1950
0,"CAREPRS","0","3","2","0","U","N",,,,,,,,,,,,,,,,,,,,,1952
0,"CAREPRT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1951
0,"CAREPYR","1","3","2","3","U","N",,,,,,,,,,,,,,,,,,,,,1953
0,"CAREPYR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1954
0,"CARERAY","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1955
0,"CARERET","3","6","0","5","U","N",,,,,,,,,,,,,,,,,,"3",,,1956
0,"CARERIC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1957
0,"CAREROS","0","2","2","4","U","N",,,,,,,,,,,,,"1","1","0",,,,,,1958
0,"CAREROT","0","6","0","5","U","N",,,,,,,,,,,,,,,,,,,,,1959
0,"CARERUP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1960
0,"CARERUP1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1961
0,"CARERUP2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1962
0,"CARESAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1963
0,"CARESAR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7564
0,"CARESAX","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1964
0,"CARESAX1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1965
0,"CARESCI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1966
0,"CARESCI1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1968
0,"CARESCI2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1969
0,"CARESCI3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1967
0,"CARESCO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1970
0,"CARESCP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1971
0,"CARESCP1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1972
0,"CARESCP3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1313
0,"CARESIC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1973
0,"CARESIM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1974
0,"CARESIT","4","6","3","5","U","N",,,,,,,,,,,,,"2","2","0",,,"2",,,1975
0,"CARESPE","1","4","2","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1977
0,"CARESPR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1978
0,"CARESTI","5","6","3","5","U","N",,,,,,,,,,,,,,,,,,,,,1979
0,"CARESTI1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1980
0,"CARESTY","5","6","2","5","U","N",,,,,,,,,,,,,,,,,,"3",,,1981
0,"CARESUP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1982
0,"CARESUP1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1989
0,"CARESWA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1990
0,"CARESYC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1991
0,"CARESYL","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7636
0,"CARETAH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,484
0,"CARETEE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1992
0,"CARETEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1993
0,"CARETON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1994
0,"CARETON1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7565
0,"CARETOR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1995
0,"CAREOVA","0","3","0","3","U","N",,,,,,,,,,,,,,,,,,"3",,,1996
0,"CARETRI","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7566
0,"CARETRS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1997
0,"CARETUM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7567
0,"CAREUNI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,1998
0,"CAREUTR","0","0","0","0","U","N",,,,,,,,,,,,,"1","1","0","G",,"2",,,1999
0,"CAREVAG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2000
0,"CAREVAL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2001
0,"CAREVAL1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7568
0,"CAREVES","0","6","3","5","U","N",,,,,,,,,,,,,,,,,,,,,2002
0,"CAREVIR","0","6","3","5","U","N",,,,,,,,,,,,,,,,,,"2",,,2003
0,"CAREVIR1","0","6","3","5","U","N",,,,,,,,,,,,,,,,,,"2",,,605
0,"CAREVUL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2004
0,"CAREX","0","0","0","0","U","N",,,,,,,,,,,,,"2","2","1",,,,,,1976
0,"CAREXER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2005
0,"CARPBET","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,801
0,"CARTCRE","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,8049
0,"CARTHAM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2573
0,"CARTTIN","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7478
0,"CARUCAR","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2574
0,"CARUM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2575
0,"CARYOPH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2576
0,"CARYOVA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7951
0,"CASSIOP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7384
0,"CASSLYC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7381
0,"CASSMER","1","3","1","1","U","N",,,,,,,,,,,,,,,,,,,,,7382
0,"CASSMER1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7383
0,"CASSTET","1","5","2","0","U","N",,,,,,,,,,,,,,,,,,,,,7385
0,"CASSTET1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7386
0,"CASSTET2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7387
0,"CASTAMB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2577
0,"CASTAMB1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7963
0,"CASTATT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7964
0,"CASTCER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2578
0,"CASTCUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2579
0,"CASTELM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2580
0,"CASTGRA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,2581
0,"CASTHIS","0","2","0","3","U","N",,,,,,,,,,,,,,,,,,,,,2582
0,"CASTHIS1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2583
0,"CASTHYP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2584
0,"CASTILL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2595
0,"CASTLEV","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2585
0,"CASTLUT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2586
0,"CASTMIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,"F",,"4",,,2587
0,"CASTMIN1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8019
0,"CASTMIN2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8018
0,"CASTMIN3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8020
0,"CASTMIO",,,,,"U","N",,,,,,,,,,,,,,,,,,,,,2588
0,"CASTMIO1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,2589
0,"CASTOCC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2590
0,"CASTPAR","1","4","2","0","U","N",,,,,,,,,,,,,,,,,,"4",,,2591
0,"CASTRAU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,2592
0,"CASTRHE","1","3","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2593
0,"CASTRUP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2594
0,"CASTSEP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7986
0,"CASTTEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2596
0,"CASTTHO","0","0","0","0","U","N",,,,,,,,,,,,,,,,"F",,,,,2597
0,"CASTUNA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,2598
0,"CASTVIC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,438
0,"CATAAQU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2006
0,"CATABRO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2007
0,"CATACIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6201
0,"CATADAE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6202
0,"CATAPYR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6203
0,"CATASQA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6204
0,"CATIATO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6206
0,"CATILLA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6205
0,"CATINAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6207
0,"CATOLEC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6208
0,"CATONIG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4010
0,"CATOSCO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4011
0,"CATOSCP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4009
0,"CATOWAH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6209
0,"CAUDALE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5201
0,"CAUDLEH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5200
0,"CAVEHUL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6210
0,"CAVELOP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6211
0,"CAVERNU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6212
0,"CEANOTH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,821
0,"CEANSAN","0","2","2","0","U","N",,,,,,,,,,,,,,,,"F",,,,,1238
0,"CEANVEL","6","2","2","0","U","N",,,,,,,,,,,,,,,,,,,,,1103
0,"CEANVEL2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1104
0,"CEANVEL3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8144
0,"CELASTR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,822
0,"CENCHRU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2009
0,"CENCLON","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2008
0,"CENTAUI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2610
0,"CENTAUR","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,2606
0,"CENTCYA","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,2599
0,"CENTDIF","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,"P",,,,2600
0,"CENTERY","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2607
0,"ZELTEXA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2608
0,"CENTJAC","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,7479
0,"CENTMEL","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,2601
0,"CENTMON","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,2602
0,"CENTMUH","0","0","0","0","U",,,,,,,,,,,,,,,,,,,,,,2609
0,"CENTNIG","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,7480
0,"CENTNIR","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,2603
0,"CENTPAN","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,2604
0,"CENTSCA","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,7481
0,"CENTSOL","0","0","0","0","U","E",,,,,,,,,,,,,,,,,"P",,,,2605
0,"CENTSTO","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,"P",,,,8050
0,"CENTSTO1","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,"P",,,,8051
0,"CENTUNC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2611
0,"CENTXMO","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,"R",,,,485
0,"CEPHAFF","0","4","1","1","U","N",,,,,,,,,,,,,,,,,,,,,5202
0,"CEPHALA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2613
0,"CEPHALE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5262
0,"CEPHALI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5226
0,"CEPHALO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5225
0,"CEPHALZ","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5255
0,"CEPHARC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5227
0,"CEPHARC1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5228
0,"CEPHARC2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5229
0,"CEPHAUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2612
0,"CEPHBIC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5203
0,"CEPHBIC1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5204
0,"CEPHBIC2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5205
0,"CEPHBIC3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5206
0,"CEPHBIC4","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5207
0,"CEPHBIL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5230
0,"CEPHBRI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5231
0,"CEPHCAT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5208
0,"CEPHCON","0","5","1","1","U","N",,,,,,,,,,,,,,,,,,"3",,,5209
0,"CEPHCON1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5210
0,"CEPHCON2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5211
0,"CEPHCON3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5212
0,"CEPHDEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5232
0,"CEPHDIV","0","4","1","1","U","N",,,,,,,,,,,,,,,,,,"2",,,5233
0,"CEPHDIV1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5234
0,"CEPHDIV2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5235
0,"CEPHELA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5236
0,"CEPHGRA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5237
0,"CEPHGRI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5238
0,"CEPHGRI1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5239
0,"CEPHGRI2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5240
0,"CEPHHAM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5241
0,"CEPHHYA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5242
0,"CEPHINT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5243
0,"CEPHLAC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5213
0,"CEPHLEU","0","3","1","1","U","N",,,,,,,,,,,,,,,,,,,,,5214
0,"CEPHLOI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5215
0,"CEPHLUN","0","4","1","1","U","N",,,,,,,,,,,,,,,,,,"3",,,5216
0,"CEPHMAC","0","4","1","1","U","N",,,,,,,,,,,,,,,,,,,,,5217
0,"CEPHMAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5218
0,"CEPHMAR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5219
0,"CEPHMAR2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5220
0,"CEPHMAS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5244
0,"CEPHMIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5245
0,"CEPHPAT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5246
0,"CEPHPHY","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5247
0,"CEPHPLE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,5221
0,"CEPHPLE1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5222
0,"CEPHPLE2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5223
0,"CEPHPLE3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5224
0,"CEPHRAP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5248
0,"CEPHRUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5249
0,"CEPHRUB1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5250
0,"CEPHRUB2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5251
0,"CEPHRUB3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5252
0,"CEPHRUB4","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5253
0,"CEPHRUB5","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5254
0,"CEPHSPI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5256
0,"CEPHSUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5257
0,"CEPHTUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5258
0,"CEPHUNC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5259
0,"CEPHUNC1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5260
0,"CEPHUNC2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5261
0,"CERAARV","0","2","2","3","U","N",,,,,,,,,,,,,,,,,,,,,2614
0,"CERABEE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2615
0,"CERABEE1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2616
0,"CERABEE2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2617
0,"CERACON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5263
0,"CERACUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5264
0,"CERADEM","0","6","0","5","U","N",,,,,,,,,,,,,,,,,,"1",,,2627
0,"CERAECH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"1",,,2628
0,"CERAFIS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2618
0,"CERAFON","0","3","0","3","U","E",,,,,,,,,,,,,,,,,,,,,2619
0,"CERAFON1","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2620
0,"CERAGLO","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2621
0,"CERALAE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5265
0,"CERANUT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2622
0,"CERAPUM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,860
0,"CERAPUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,4012
0,"CERAPUR3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,4013
0,"CERAPUR5","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8080
0,"CERARUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5266
0,"CERASEM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2623
0,"CERASTI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2624
0,"CERATOD","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4014
0,"CERATOH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2626
0,"CERATOL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5267
0,"CERATOM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2625
0,"CERATOP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2629
0,"MELAAGN","0","0","0","0","U",,,,,,,,,,,,,,,,,,,,,,7947
0,"CETRARE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6235
0,"CETRARI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6233
0,"KAERCAL","0","0","0","0","U",,,,,,,,,,,,,,,,,,,,,,6213
0,"CETRCET","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,6236
