"PlotNumber","Species","Layer","Cover1","Height1","Cover2","Height2","Cover3","Height3","TotalA","HeightA","Cover4","Height4","Cover5","Height5","Cover5a","Height5a","Cover5b","Height5b","Cover5c","Height5c","TotalB","HeightB","Cover6","Height6","Cover7","Cover8","Cover9","Cover10","Collected","Flag","ID","LL","AF","DC","UT","VI","PV","PG","FFA","Cultural1","Cultural2","Other1","Other2"
"9611967","OSMORHI",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-894122331,,,,,,,,,,,,
"9611967","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,1014966530,,,,,,,,,,,,
"9611967","PETAFRI4",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1749941925,,,,,,,,,,,,
"9611967","PICEENG",,5.00,,16.00,,,,20.00,,,,,,,,,,,,,,,,,,,,,0,1732378368,,,,,,,,,,,,
"9611967","PICEGLA",,,,,,,,,,1.00,,,,,,,,,,1.10,,,,,,,,,0,833868545,,,,,,,,,,,,
"9611967","PLAGMED",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-949027538,,,,,,,,,,,,
"9611967","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,-1418078953,,,,,,,,,,,,
"9611967","PYROASA",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1398989044,,,,,,,,,,,,
"9611967","RHIZPSE",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,142818589,,,,,,,,,,,,
"9611967","RIBEHUD",,,,,,,,,,0.10,,,,,,,,,,0.10,,,,,,,,,0,-566637542,,,,,,,,,,,,
"9611967","ROSAACI",,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,0,34094227,,,,,,,,,,,,
"9611967","RUBUPAR",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,1201584088,,,,,,,,,,,,
"9611967","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,0,-300785415,,,,,,,,,,,,
"9611967","SALISCO",,,,,,,,,,1.00,,,,,,,,,,1.00,,,,,,,,,0,2107294150,,,,,,,,,,,,
"9611967","SANIUNC",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,835449807,,,,,,,,,,,,
"9611967","SCAPANI",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,648402276,,,,,,,,,,,,
"9611967","SORBSCO",,,,,,,,,,0.10,,,,,,,,,,0.10,,,,,,,,,0,769546901,,,,,,,,,,,,
"9611967","STREAMP",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1370999346,,,,,,,,,,,,
"9611967","SYMPCII",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1887996213,,,,,,,,,,,,
"9611967","VIBUEDU",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-2005253200,,,,,,,,,,,,
"9611967","VIOLA",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1380845041,,,,,,,,,,,,
"9624781","ALNUINC",,,,,,,,,,8.00,,,,,,,,,,8.00,,,,,,,,,0,407736670,,,,,,,,,,,,
"9624781","ARALNUD",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-138608249,,,,,,,,,,,,
"9624781","ATHYFIL",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1515753148,,,,,,,,,,,,
"9624781","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,1959657229,,,,,,,,,,,,
"9624781","CALACAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-577010870,,,,,,,,,,,,
"9624781","CAREDIS",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1932881917,,,,,,,,,,,,
"9624781","CHAMANG",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-289537400,,,,,,,,,,,,
"9624781","CICUDOU",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1481858583,,,,,,,,,,,,
"9624781","CORNCAN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1074777078,,,,,,,,,,,,
"9624781","CORNSER",,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,0,595975743,,,,,,,,,,,,
"9624781","DRYOEXP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,418687764,,,,,,,,,,,,
"9624781","EPILCIL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1783231867,,,,,,,,,,,,
"9624781","EQUIARV",,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,0,-1498196126,,,,,,,,,,,,
"9624781","GALITRF",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-595040197,,,,,,,,,,,,
"9624781","GEUMMAC",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,2036290656,,,,,,,,,,,,
"9624781","GYMNDRY",,,,,,,,,,,,,,,,,,,,,,12.00,,,,,,,0,865080545,,,,,,,,,,,,
"9624781","LINNBOR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,374722958,,,,,,,,,,,,
"9624781","LONIINV",,,,,,,,,,,,,,,,,,,,18.00,,,,,,,,,0,618359287,,,,,,,,,,,,
"9624781","MARCPOL",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,-2038068628,,,,,,,,,,,,
"9624781","MITENUD",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,517364989,,,,,,,,,,,,
"9624781","PETAFRI",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,293185146,,,,,,,,,,,,
"9624781","PICEENE",,,,8.00,,1.00,,9.00,,6.00,,,,,,,,,,6.00,,,,,,,,,0,443801459,,,,,,,,,,,,
"9624781","PLAGASP",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-1629513416,,,,,,,,,,,,
"9624781","POPUTRE",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,116801241,,,,,,,,,,,,
"9624781","POPUTRI",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,-1358953946,,,,,,,,,,,,
"9624781","PYROCHL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,275678383,,,,,,,,,,,,
"9624781","RANUACR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,794987716,,,,,,,,,,,,
"9624781","RIBEHUD",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,1003148917,,,,,,,,,,,,
"9624781","ROSAACI",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-745221998,,,,,,,,,,,,
"9624781","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1358178901,,,,,,,,,,,,
"9624781","SALIPRO",,,,,,,,,,25.00,,,,,,,,,,25.00,,,,,,,,,0,-1161023216,,,,,,,,,,,,
"9624781","SCUTGAL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1039728593,,,,,,,,,,,,
"9624781","STREAMP",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,970636734,,,,,,,,,,,,
"9624781","VIOLGLA",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-345239961,,,,,,,,,,,,
"9624804","ALNUINC",,,,,,,,,,15.00,,,,,,,,,,18.00,,,,,,,,,0,1303319068,,,,,,,,,,,,
"9624804","AMELALN",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-318023955,,,,,,,,,,,,
"9624804","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-1252575830,,,,,,,,,,,,
"9624804","CALACAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-754242845,,,,,,,,,,,,
"9624804","CHAMANG",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-1421968408,,,,,,,,,,,,
"9624804","CORNCAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1353828407,,,,,,,,,,,,
"9624804","CORNSER",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-601988010,,,,,,,,,,,,
"9624804","EQUIARV",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-419633377,,,,,,,,,,,,
"9624804","GALITRF",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,1054505588,,,,,,,,,,,,
"9624804","GYMNDRY",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,-1351893403,,,,,,,,,,,,
"9624804","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,54474178,,,,,,,,,,,,
"9624804","LATHNEV",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-2098675941,,,,,,,,,,,,
"9624804","LINNBOR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1638147648,,,,,,,,,,,,
"9624804","LONIINV",,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,0,197641921,,,,,,,,,,,,
"9624804","MITENUD",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,971986414,,,,,,,,,,,,
"9624804","OPLOHOR",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-1949962537,,,,,,,,,,,,
"9624804","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,0,689972684,,,,,,,,,,,,
"9624804","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1818497827,,,,,,,,,,,,
"9624804","PICEENE",,,,10.00,,5.00,,15.00,,6.00,,,,,,,,,,9.00,,,,,,,,,0,-1351143206,,,,,,,,,,,,
"9624804","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,1649898067,,,,,,,,,,,,
"9624804","POPUTRE",,,,10.00,,,,10.00,,,,,,,,,,,,,,,,,,,,,0,265661080,,,,,,,,,,,,
"9624804","POPUTRI",,,,6.00,,,,6.00,,,,,,,,,,,,,,,,,,,,,0,1842580665,,,,,,,,,,,,
"9624804","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1344408954,,,,,,,,,,,,
"9624804","PYROASA",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,-714603121,,,,,,,,,,,,
"9624804","RHIZGLB",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,-788040668,,,,,,,,,,,,
"9624804","RIBELAC",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-978861483,,,,,,,,,,,,
"9624804","ROSAACI",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,592807666,,,,,,,,,,,,
"9624804","RUBUIDA",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-1882839925,,,,,,,,,,,,
"9624804","SALISCO",,,,,,10.00,,10.00,,,,,,,,,,,,,,,,,,,,,0,-160870800,,,,,,,,,,,,
"9624804","SPIRDOU",,,,,,,,,,,,,,,,,,,,7.00,,,,,,,,,0,1492871601,,,,,,,,,,,,
"9624804","SYMPCII",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1013357086,,,,,,,,,,,,
"9624804","VIBUEDU",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,1040190279,,,,,,,,,,,,
"Cb13011","Astralp",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,"0",0,-1629239940,,,,,,,,,,,,
"Cb13011","Cerapur",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-2072568115,,,,,,,,,,,,
"Cb13011","Cladarb",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,"C",0,-1059284982,,,,,,,,,,,,
"Cb13011","Cladunc",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,1742714307,,,,,,,,,,,,
"Cb13011","Drabalp",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,"0",0,559949128,,,,,,,,,,,,
"Cb13011","Drabcin",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,"0",0,694500777,,,,,,,,,,,,
"Cb13011","Drabniv",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,"1",0,426880182,,,,,,,,,,,,
"Cb13011","Dryaint",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,"0",0,-1180246017,,,,,,,,,,,,
"Cb13011","FLAVNIV",,,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,0,-732661292,,,,,,,,,,,,
"Cb13011","Oxytarc",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,"0",0,-1991384507,,,,,,,,,,,,
"Cb13011","Oxytmay",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,"0",0,339395618,,,,,,,,,,,,
"Cb13011","Oxytnig",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,"0",0,957023739,,,,,,,,,,,,
"Cb13011","POA_GLA",,,,,,,,,,,,,,,,,,,,,,7.00,,,,,,"1",0,-972058848,,,,,,,,,,,,
"Cb13011","SABURUB",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,"0",0,-212670303,,,,,,,,,,,,
"Cb13011","Saliarc",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,"0",0,97749582,,,,,,,,,,,,
"Cb13011","Saxiopp",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,"0",0,-1578015817,,,,,,,,,,,,
"Cb13011","Saxitri",,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,"0",0,-238751444,,,,,,,,,,,,
"Cb13011","Stellon",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,"0",0,-548672323,,,,,,,,,,,,
"Cb13011","SYNTRUR",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1253414086,,,,,,,,,,,,
"Cb13011","Thamver",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-420809421,,,,,,,,,,,,
"HLB056","CAREX",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1029237752,,,,,,,,,,,,
"HLB056","CLADINA",,,,,,,,,,,,,,,,,,,,,,,,16.00,,,,,0,-761116007,,,,,,,,,,,,
"HLB056","CLADONI",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,1053594342,,,,,,,,,,,,
"HLB056","CORNCAN",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-1854900625,,,,,,,,,,,,
"HLB056","EMPENIG",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,1273793412,,,,,,,,,,,,
"HLB056","GAULSHA",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,720182837,,,,,,,,,,,,
"HLB056","GENTDOU",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,-653136558,,,,,,,,,,,,
"HLB056","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,0,2111726443,,,,,,,,,,,,
"HLB056","KALMMIC",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-248931376,,,,,,,,,,,,
"HLB056","LOBALIN",,,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,0,-1437777007,,,,,,,,,,,,
"HLB056","MICRBOR",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,696854142,,,,,,,,,,,,
"HLB056","MYLITAY",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,791738407,,,,,,,,,,,,
"HLB056","NEPHCRI",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-783374116,,,,,,,,,,,,
"HLB056","PHYLEMP",,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,0,1636390573,,,,,,,,,,,,
"HLB056","PINUCON",,,,,,0.50,,0.50,,5.00,,,,,,,,,,0.50,,,,,,,,,0,-1824282006,,,,,,,,,,,,
"HLB056","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,-1233112925,,,,,,,,,,,,
"HLB056","RHYTLOR",,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,0,2046492328,,,,,,,,,,,,
"HLB056","TSUGHET",,,,,,,,,,0.50,,,,,,,,,,2.70,,,,,,,,,0,1407824777,,,,,,,,,,,,
"HLB056","TSUGMER",,,,,,2.00,,2.00,,4.00,,,,,,,,,,8.00,,,,,,,,,0,-1398692586,,,,,,,,,,,,
"HLB056","VACCCAE",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-365180705,,,,,,,,,,,,
"HLB056","VACCOVL",,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,0,-4544204,,,,,,,,,,,,
"HLB056","XANTNOO",,,,,,0.50,,0.50,,4.00,,,,,,,,,,30.00,,,,,,,,,0,-254511579,,,,,,,,,,,,
"L153","ALNUINC",,,,,,,,,,1.00,,,,,,,,,,2.00,,,,,,,,,0,-943848830,,,,,,,,,,,,
"L153","ANEMRIC",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1764179163,,,,,,,,,,,,
"L153","BETUPAP",,,,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,,,0,-330140544,,,,,,,,,,,,
"L153","BRYUM",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,1059682945,,,,,,,,,,,,
"L153","CARECOI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,966422190,,,,,,,,,,,,
"L153","CARESTY",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1525299049,,,,,,,,,,,,
"L153","CARETRS",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,164359308,,,,,,,,,,,,
"L153","CORNCAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1449024669,,,,,,,,,,,,
"L153","CORNSER",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-871672422,,,,,,,,,,,,
"L153","DICRANU",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-244946925,,,,,,,,,,,,
"L153","DREPANO",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,1447124312,,,,,,,,,,,,
"L153","EQUIARV",,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,0,-2124777351,,,,,,,,,,,,
"L153","EQUISCI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-2040274106,,,,,,,,,,,,
"L153","GALIBOR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1363138383,,,,,,,,,,,,
"L153","GLYCSTR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,745132772,,,,,,,,,,,,
"L153","LONICER",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,655550997,,,,,,,,,,,,
"L153","MITENUD",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1193147470,,,,,,,,,,,,
"L153","MNIUM",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-2121493941,,,,,,,,,,,,
"L153","PICEGLA",,,,30.00,,,,30.00,,1.00,,,,,,,,,,1.00,,,,,,,,,0,1826953520,,,,,,,,,,,,
"L153","POPUBAL",,,,10.00,,,,10.00,,,,,,,,,,,,,,,,,,,,,0,1424395633,,,,,,,,,,,,
"L153","ROSAACI",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,-153460002,,,,,,,,,,,,
"L153","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,2058802439,,,,,,,,,,,,
"L153","VIBUEDU",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,877116476,,,,,,,,,,,,
"L153","VIOLA",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-2034631027,,,,,,,,,,,,
"L185","ABIELAS",,,,,,,,,,1.00,,,,,,,,,,6.00,,,,,,,,,0,1805937866,,,,,,,,,,,,
"L185","ALNUINC",,,,,,,,,,10.00,,,,,,,,,,10.00,,,,,,,,,0,1713675139,,,,,,,,,,,,
"L185","ARALNUD",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1776748552,,,,,,,,,,,,
"L185","BETUPAP",,,,,,,,,,1.00,,,,,,,,,,1.00,,,,,,,,,0,148085097,,,,,,,,,,,,
"L185","CINNLAT",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1236906634,,,,,,,,,,,,
"L185","CIRCALP",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1015832129,,,,,,,,,,,,
"L185","CORNCAN",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,862259348,,,,,,,,,,,,
"L185","CORNSER",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,259488261,,,,,,,,,,,,
"L185","EQUIARV",,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,0,937488610,,,,,,,,,,,,
"L185","GALITRD",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,963994555,,,,,,,,,,,,
"L185","GOODREP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,419203552,,,,,,,,,,,,
"L185","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,0,1615035489,,,,,,,,,,,,
"L185","MITELLA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-2133064946,,,,,,,,,,,,
"L185","MNIUM",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,1324031351,,,,,,,,,,,,
"L185","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1720522732,,,,,,,,,,,,
"L185","PELTAPH",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,692796541,,,,,,,,,,,,
"L185","PICEGLA",,,,40.00,,,,40.00,,,,,,,,,,,,,,,,,,,,,0,1221718010,,,,,,,,,,,,
"L185","PLAGIOT",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,117558003,,,,,,,,,,,,
"L185","POPUBAL",,,,5.00,,,,5.00,,,,,,,,,,,,,,,,,,,,,0,359071416,,,,,,,,,,,,
"L185","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,1643386457,,,,,,,,,,,,
"L185","RHYTTRI",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,490464166,,,,,,,,,,,,
"L185","ROSAACI",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,495855663,,,,,,,,,,,,
"L185","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,1255623236,,,,,,,,,,,,
"L185","VIBUEDU",,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,0,-779016715,,,,,,,,,,,,
"L185","VIOLA",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1294087662,,,,,,,,,,,,
"MAHA05","ABIEAMA",,,,,,,,,,0.50,,,,,,,,,,1.40,,,,,,,,,0,1594405163,,,,,,,,,,,,
"MAHA05","CARENIG",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,930334352,,,,,,,,,,,,
"MAHA05","CAREOBN",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1749072047,,,,,,,,,,,,
"MAHA05","CLADINA",,,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,0,-2047717570,,,,,,,,,,,,
"MAHA05","COPTASP",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1481220583,,,,,,,,,,,,
"MAHA05","CORNCAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-483983460,,,,,,,,,,,,
"MAHA05","DICRPAI",,,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,0,-763292051,,,,,,,,,,,,
"MAHA05","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,890691370,,,,,,,,,,,,
"MAHA05","NEPHCRI",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1510274659,,,,,,,,,,,,
"MAHA05","PHYLEMP",,,,,,,,,,,,,,,,,,,,,,42.00,,,,,,,0,838615400,,,,,,,,,,,,
"MAHA05","RHYTLOR",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,-1105531063,,,,,,,,,,,,
"MAHA05","RUBUPED",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1023957546,,,,,,,,,,,,
"MAHA05","SPHAGIR",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,-1945736545,,,,,,,,,,,,
"MAHA05","STRUSPI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,766220276,,,,,,,,,,,,
"MAHA05","TSUGHET",,,,,,0.20,,0.20,,0.20,,,,,,,,,,0.20,,,,,,,,,0,1789849061,,,,,,,,,,,,
"MAHA05","TSUGMER",,,,,,4.00,,4.00,,4.00,,,,,,,,,,8.00,,,,,,,,,0,-1430548670,,,,,,,,,,,,
"MAHA05","VACCALA",,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,0,-1943176549,,,,,,,,,,,,
"MAHA05","VACCCAE",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,1608896320,,,,,,,,,,,,
"MAHA05","VACCDEL",,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,0,-476516799,,,,,,,,,,,,
"R0126","MERTPAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1686735458,,,,,,,,,,,,
"R0126","MITENUD",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1828806459,,,,,,,,,,,,
"R0126","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1284292448,,,,,,,,,,,,
"R0126","PICEGLA",,,,35.00,,,,35.00,,,,,,,,,,,,,,,,,,,,,0,-525474847,,,,,,,,,,,,
"R0126","PLAGELL",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,210580622,,,,,,,,,,,,
"R0126","PLAGMED",,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,0,-276180745,,,,,,,,,,,,
"R0126","POLEACU",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1749572244,,,,,,,,,,,,
"R0126","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-387507203,,,,,,,,,,,,
"R0126","PYROASA",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1644509562,,,,,,,,,,,,
"R0126","RHODGRO",,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,0,1762571891,,,,,,,,,,,,
"R0126","RIBELAC",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,1296131128,,,,,,,,,,,,
"R0126","RIBETRI",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,1250487769,,,,,,,,,,,,
"R0126","ROSAACI",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,419611942,,,,,,,,,,,,
"R0126","RUBUIDA",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,-300102737,,,,,,,,,,,,
"R0126","SALIBEB",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,2060388292,,,,,,,,,,,,
"R0126","SALIPSE",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,-1268877963,,,,,,,,,,,,
"R0126","SHEPCAN",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,1717683090,,,,,,,,,,,,
"R0126","TOMENIT",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,1600425131,,,,,,,,,,,,
"R0126","VACCVIT",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,785275920,,,,,,,,,,,,
"R0126","VIBUEDU",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,1425837777,,,,,,,,,,,,
"R3027","ALNUINC",,,,,,,,,,1.00,,,,,,,,,,8.00,,,,,,,,,0,938795198,,,,,,,,,,,,
"R3027","ARCTLAT",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-780782233,,,,,,,,,,,,
